grade,sqft_above,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,sqft_basement,yr_built,zipcode
8,1144,575000,3,3,1384,1287,2,240,2006,98102
8,1100,420000,2,1.5,1100,1107,3,0,2008,98103
8,2456,329950,3,2.5,2456,7566,2,0,2012,98023
11,2630,1.83E+06,4,4.25,4500,215186,2,1870,2009,98029
11,2240,1.18E+06,4,3.25,3780,10099,1,1540,2006,98006
8,990,499950,2,2.5,1320,1157,2,330,2014,98107
11,4950,1.15E+06,4,3,5940,11533,2,990,2004,98065
7,1650,400000,3,2,1650,5027,1.5,0,2009,98065
7,1670,246950,3,3,1670,4440,1,0,2014,98022
8,1220,630000,3,3.25,1610,1275,2,390,2005,98102
9,3370,561000,5,2.75,3370,10315,2,0,2006,98059
7,2660,287000,4,2.5,2660,4082,2,0,2010,98042
8,1380,600000,3,3.25,1690,1473,2,310,2008,98109
8,1620,490000,3,2.25,1620,1062,3,0,2014,98122
7,840,330000,3,1.75,1300,958,2,460,2011,98108
7,1610,286950,4,2.5,1610,4052,2,0,2013,98042
9,2660,1.55E+06,3,3.25,3530,4920,2,870,2015,98109
10,3550,880000,4,2.5,3550,8618,2,0,2007,98052
8,1730,577450,3,3,1730,1755,3,0,2014,98117
8,2400,405000,5,2.75,2400,4900,2,0,2011,98038
8,1420,510000,3,2.5,1420,1237,3,0,2014,98107
8,1110,465000,2,1.5,1220,1120,2.5,110,2008,98199
9,2360,1.30E+06,4,2.25,2360,4000,2,0,2013,98112
9,2930,609000,4,3.5,3990,11270,2,1060,2007,98055
8,1260,336000,3,2.5,1260,1211,3,0,2004,98103
8,1580,375000,3,2.5,1580,2407,2,0,2013,98126
7,1760,294500,3,2.5,1760,2688,2,0,2005,98059
9,2520,925000,5,3.5,3420,4216,2,900,2008,98115
9,2870,730000,5,2.75,2870,6593,2,0,2006,98052
8,1934,280000,4,2.5,1934,5677,2,0,2013,98001
8,1220,500000,3,1.5,1220,962,3,0,2014,98107
9,2450,605000,3,2.75,2450,5750,2,0,2013,98065
8,1860,379950,3,3.25,1860,1787,3,0,2007,98155
7,1110,605000,3,2.5,1500,1119,3,390,2008,98109
9,1570,720000,2,1.75,1570,1108,3,0,2007,98004
9,1040,549900,3,2,1280,960,2,240,2014,98122
8,3192,427000,3,2.5,3192,5653,2,0,2014,98023
8,1420,492000,3,2.5,1690,1479,3,270,2005,98122
8,1590,419190,2,2.5,1590,1426,2,0,2014,98029
9,2870,650000,3,2.5,2870,7288,2,0,2012,98011
8,2580,379950,4,2.5,2580,4818,2,0,2005,98038
8,1830,269800,4,2.75,1830,3420,2,0,2012,98198
7,2927,407000,4,2.5,2927,6000,2,0,2011,98042
8,1320,580000,3,1.5,1320,1250,3,0,2008,98103
7,1720,389700,3,2.5,1720,3581,2,0,2011,98053
6,828,110000,2,1,828,4524,1,0,1968,98001
9,900,230000,3,1.5,1040,1264,2,140,2015,98144
8,2790,533380,4,2.75,2790,6685,2,0,2014,98045
7,960,295500,3,2.5,1410,1332,2,450,2014,98108
9,3220,860000,4,4.5,4040,8400,2,820,2006,98052
9,2750,812000,4,3.5,3370,3634,2,620,2007,98029
7,1660,324500,3,2.5,1660,3990,2,0,2009,98118
6,910,193000,2,1.75,910,2550,1,0,2004,98038
8,1280,355000,3,2.25,1280,959,3,0,2005,98103
8,2360,525000,4,2.75,2360,4924,2,0,2008,98028
7,2529,370950,3,2.5,2529,9653,2,0,2012,98042
11,2660,1.24E+06,4,3.5,4700,10183,1,2040,2002,98033
10,2780,950000,3,2.5,2780,275033,1,0,2006,98045
9,3540,888990,4,2.75,3540,5500,2,0,2014,98074
8,1080,705000,3,2.5,1580,1321,2,500,2014,98107
7,1700,268000,3,2.5,1700,2250,2,0,2014,98168
7,1600,305450,3,2.5,1600,3573,2,0,2013,98056
9,900,399900,2,1.75,1410,1005,1.5,510,2011,98027
8,1580,495000,3,1.5,1580,1228,3,0,2014,98115
10,3940,857326,3,3.5,3940,11632,2,0,2014,98166
9,3650,845950,5,2.75,4450,9600,2,800,2014,98011
8,2009,303210,4,2.5,2009,5000,2,0,2014,98092
7,2732,343000,6,5,2732,7655,2,0,2009,98002
7,2090,300000,3,2.5,2090,4590,2,0,2005,98042
8,980,334900,2,2.5,980,1013,3,0,2008,98117
9,2815,477500,5,3.5,2815,5619,2,0,2012,98055
9,3170,820000,4,2.5,3170,8523,2,0,2008,98033
8,2150,580000,5,3.25,3030,7410,2,880,2014,98106
8,1060,350000,2,2.5,1280,940,2,220,2006,98103
9,1970,910000,3,2.5,2030,1160,3,60,2007,98004
8,2490,414000,3,2.5,2490,4540,2.5,0,2012,98059
8,3030,525000,3,2.5,3030,4500,2,0,2009,98059
8,1470,650000,2,2.5,1470,690,3,0,2008,98103
8,1540,450000,3,2.25,1620,997,2.5,80,2012,98027
9,3570,1.27E+06,4,3,5520,8313,2,1950,2008,98006
10,3200,699000,3,3.5,3200,10344,2,0,2007,98011
8,2580,899000,4,2.5,2580,3943,2,0,2013,98033
8,2050,353500,4,3,2050,4000,2,0,2014,98001
7,2430,485000,3,2.5,2430,5867,2,0,2011,98065
10,2300,782900,4,3.25,3060,3898,2,760,2014,98027
8,1540,529000,2,2,1540,9714,2,0,2008,98177
8,1060,514700,3,3.25,1310,1072,2,250,2008,98107
8,1800,409316,3,2.5,1800,3168,2,0,2014,98065
8,2370,388598,3,2.5,2370,4200,2,0,2014,98038
7,1300,415000,3,2.25,1445,1512,2,145,2004,98027
8,1140,521500,3,2.25,1450,1619,2,310,2006,98122
8,1740,580000,3,2.5,1740,1236,3,0,2008,98116
8,3560,882566,4,2.5,3560,5265,3,0,2014,98052
9,1080,525000,3,2.75,2130,1400,2,1050,2010,98118
9,2980,515000,5,2.75,2980,4502,2,0,2007,98028
9,2840,589410,3,3,2840,7201,2,0,2014,98065
9,3420,757500,4,2.5,3420,6845,2,0,2009,98052
7,1660,284000,3,2.5,1660,4083,2,0,2013,98038
7,1150,338500,2,2.25,1150,711,2,0,2013,98027
7,1290,379500,3,2.25,1410,1287,2,120,2005,98027
9,1340,550000,3,2,1420,1369,2.5,80,2007,98109
8,1860,294900,3,2.5,1860,5025,2,0,2010,98038
8,1120,345000,2,1.5,1340,1210,2,220,2008,98144
8,1200,450000,2,1.5,1530,1012,2,330,2005,98122
8,1509,420000,3,2.5,1509,1114,3,0,2014,98133
8,2350,740000,3,2.5,2350,3798,2,0,2013,98029
7,1010,286000,2,1.5,1010,825,3,0,2007,98125
9,3580,870000,5,3.5,4495,10079,2,915,2013,98011
9,1580,727000,3,2.5,1580,991,3,0,2009,98119
9,2750,395000,4,3,2750,7965,2,0,2012,98038
7,1890,535000,4,2.25,1890,3615,2,0,2005,98029
7,1040,255000,3,2.25,1320,963,2,280,2007,98106
8,2150,260000,4,2.5,2150,3721,2,0,2006,98002
9,3340,810000,4,2.5,3340,8384,2,0,2014,98052
7,1850,359782,3,2.5,1850,3400,2,0,2010,98053
9,1500,500000,2,2.5,1950,2162,2,450,2012,98118
9,4240,1.05E+06,5,3.25,4240,9588,2,0,2014,98053
11,1920,810000,4,3.5,2700,2868,2,780,2006,98118
8,2280,605000,5,4,3040,6000,2,760,2011,98065
8,2460,730000,4,2.5,2460,7930,2,0,2005,98033
7,2110,327000,4,2.5,2110,3825,2,0,2013,98042
7,780,370000,2,1,780,1133,2,0,2009,98144
7,2640,459000,5,3.5,2640,6895,2,0,2001,98065
11,5190,2.90E+06,5,4,5190,14600,2,0,2013,98039
8,2420,365000,4,2.5,2420,8404,2,0,2013,98042
7,1987,255000,4,2.5,1987,6000,2,0,2011,98001
6,720,375000,1,1,720,3166,1,0,1920,98116
8,1000,375000,2,1.5,1130,912,2,130,2006,98116
9,2810,518380,4,2.5,2810,4500,2,0,2014,98038
8,1150,346000,3,3.25,1500,1442,2,350,2007,98106
7,1390,302059,4,2,1390,745,3,0,2008,98027
9,2500,575000,4,2.5,2500,4945,2,0,2013,98065
9,3906,549950,4,3.5,3906,9674,2,0,2014,98001
12,5480,900000,5,6,7120,40806,2,1640,2007,98006
8,930,397500,3,2.5,1470,1256,2,540,2006,98122
10,3230,1.08E+06,5,3.5,3230,7560,2,0,2007,98052
9,2700,775900,3,2.5,2700,5764,2,0,2014,98075
8,4073,510000,4,2.5,4073,17334,2,0,2008,98001
9,3361,471275,4,2.5,3361,5038,2,0,2014,98092
7,1610,288000,4,2.25,1610,3560,2,0,2010,98038
9,3830,989990,4,3.5,3830,7150,2,0,2014,98052
7,1180,300000,3,3.25,1470,1235,2,290,2008,98108
9,1890,664950,5,3,3190,7081,1,1300,2013,98178
9,3250,699188,4,3.25,3250,5478,2,0,2014,98065
7,1490,390000,3,2.25,1490,4539,2,0,2009,98028
8,2900,670000,5,2.75,2900,5155,2,0,2008,98075
9,2540,487000,4,2.5,2540,5001,2,0,2005,98108
9,3360,769995,5,2.75,3360,12080,2,0,2014,98011
7,860,321950,2,1.25,860,1277,2,0,2007,98144
9,3020,613500,4,2.5,3020,6068,2,0,2006,98072
7,1330,300000,3,2.5,1330,1200,3,0,2002,98133
9,2578,400950,4,2.5,2578,4554,2,0,2014,98092
8,2640,389517,4,2.5,2640,4725,2,0,2014,98038
7,810,255000,3,1.75,1260,1133,2,450,2011,98106
9,1990,1.08E+06,3,2.5,1990,1891,3,0,2012,98102
9,2500,637850,5,3.25,3340,4900,2,840,2014,98065
9,2840,636230,4,2.5,2840,6284,2,0,2013,98056
8,1530,375000,3,2.5,1530,1131,3,0,2009,98103
8,1600,586500,3,2.5,1780,1487,3,180,2006,98107
8,1930,544000,4,2.5,2340,6973,2,410,2005,98065
7,2390,425000,4,2.5,2390,5021,2,0,2002,98065
8,2090,374950,4,2.5,2090,3777,2,0,2012,98038
7,1140,294570,3,1,1140,8400,1,0,1960,98059
7,1670,300000,3,2.5,1960,1477,2,290,2012,98059
8,2738,395950,5,3.5,2738,6031,2,0,2014,98023
8,3691,800000,4,2.5,3691,11088,2,0,2013,98074
8,2340,439990,3,2.5,2340,5171,2,0,2013,98045
8,1990,680000,4,3.5,2510,3763,2,520,2013,98052
8,2800,677790,6,3,2800,4213,2,0,1998,98117
8,1650,424950,3,2.5,1650,4777,2,0,2013,98065
7,1061,223990,2,2.25,1061,2884,2,0,2013,98002
10,2846,498000,4,2.5,3402,14355,2,556,2014,98023
8,2542,359950,4,2.5,2542,6120,2,0,2014,98030
9,3150,720000,3,2.5,3150,151588,2,0,2007,98024
8,3010,530000,4,2.5,3010,9000,2,0,2008,98059
7,1660,295000,3,2.5,1660,4898,2,0,2011,98038
7,1770,255500,3,2.5,1770,5000,2,0,2009,98042
9,1600,556000,3,3,1960,1168,2,360,2007,98027
7,1889,277950,4,2.5,1889,6000,2,0,2012,98001
9,3040,431000,4,2.5,3040,6000,2,0,2007,98038
9,3420,780000,4,2.75,3420,6787,2,0,2010,98053
8,1030,649000,3,3.25,1720,936,2,690,2004,98112
7,1740,447000,3,2.5,1740,3043,2,0,2012,98011
8,2450,712198,4,2.5,2450,4247,2,0,2013,98052
8,920,277140,3,1.5,1190,785,2,270,2014,98052
10,3336,363000,4,2.5,3753,7204,2,417,2008,98023
9,3440,598992,5,3.5,3440,6037,2,0,2014,98045
8,1830,585000,3,2.5,2160,1250,3,330,2010,98119
10,3820,1.27E+06,4,2.75,3820,8850,2,0,2014,98033
7,840,380950,2,2,1120,1039,2,280,2007,98144
8,2250,333490,4,2.5,2250,3916,2,0,2014,98003
8,1540,520000,3,3.25,1540,1487,2,0,2011,98027
7,1150,315000,2,2.25,1240,705,2,90,2009,98027
8,1020,487000,2,1.5,1160,1118,2,140,2007,98117
8,2760,424950,5,3.5,2760,3865,2.5,0,2013,98056
9,1580,542300,3,2.25,1580,1487,3,0,2013,98199
8,1180,320000,3,3.25,1480,1192,2,300,2013,98106
10,3740,1.14E+06,4,3.25,3740,11467,2,0,2014,98029
8,1950,425000,4,2.5,1950,5000,2,0,2012,98065
8,1530,474950,3,3,1530,1568,3,0,2012,98117
8,1820,307635,3,2.5,1820,4200,2,0,2014,98038
10,2760,834538,3,2.5,2760,6187,2,0,2014,98075
9,3010,769995,5,2.75,3010,5398,2,0,2014,98074
9,3860,820875,5,3.25,3860,9387,2,0,2006,98065
8,2490,595500,4,2.5,2490,6537,2,0,2013,98065
10,3236,450000,4,2.5,3236,9608,2,0,2005,98030
8,2830,695000,4,2.5,2830,14538,2,0,2003,98065
7,1451,300000,3,2,1451,7159,1,0,2010,98042
8,2040,515000,5,3.25,2910,5027,2,870,2013,98106
8,1280,545000,3,2.5,1280,1845,3,0,2009,98105
7,960,365000,3,2.25,1110,979,2,150,2008,98144
9,2840,718500,4,2.75,2840,8800,2,0,2008,98033
8,1410,279800,3,1.75,1410,2052,2,0,2014,98106
9,3250,486940,4,2.5,3250,13360,2,0,2014,98030
8,3030,525000,4,2.75,3030,6625,2,0,2011,98059
9,1983,345000,4,2.5,1983,6002,2,0,2012,98092
8,1710,613000,3,3.25,2440,2812,2,730,2005,98027
9,2313,370000,3,2.5,2313,5700,2,0,2011,98030
7,1260,449500,3,2.25,1260,2556,2,0,2005,98029
8,2000,515000,3,2.5,2000,3837,2,0,2011,98072
7,1150,346100,2,1.75,1150,698,2,0,2013,98027
9,2820,398500,4,2.5,2820,6666,2,0,2007,98038
7,1160,310000,2,1.75,1160,2500,2,0,2008,98014
7,1481,250000,3,2.25,1481,2820,2,0,2012,98002
9,3170,1.88E+06,5,3.5,4390,6220,2,1220,2013,98115
9,1570,695000,2,1.75,1570,1207,3,0,2007,98004
9,2680,1.09E+06,4,3,3410,6541,2,730,2007,98126
9,3480,864327,5,3.25,3480,6507,2,0,2014,98074
9,3430,749995,4,3.25,3430,9870,2,0,2014,98011
9,2880,525000,5,2.75,2880,8364,2,0,2006,98059
10,2990,659950,3,2.5,2990,9413,2,0,2006,98028
10,3930,1.80E+06,5,5,4490,10279,2,560,2013,98004
9,4100,950000,5,4,4100,8120,2,0,2011,98053
11,3870,1.40E+06,4,2.75,3870,10046,2,0,2005,98033
7,800,265050,2,1.5,800,2119,2,0,2008,98106
8,1540,450000,3,2.25,1620,1057,3,80,2009,98027
8,2910,915000,4,2.5,2910,4356,3,0,2010,98034
10,3530,963000,4,3.25,3530,8589,2,0,2007,98033
7,2701,270000,4,2.5,2701,5821,2,0,2013,98092
7,1140,294000,2,2.5,1380,889,2,240,2012,98126
9,2050,700000,3,2.5,2050,4185,2,0,2011,98117
10,3370,1.07E+06,3,4,3370,8252,2,0,2014,98075
7,1470,494900,3,2.5,2040,2500,2,570,2008,98126
8,1610,415000,3,2.5,1610,3600,2,0,2010,98072
8,2680,459990,3,2.5,2680,5539,2,0,2013,98045
10,3560,882990,4,3.5,3560,6562,2,0,2014,98075
10,3060,620000,4,3.5,3880,8244,2,820,2007,98019
9,1824,375900,3,2,1824,7120,1,0,2010,98001
10,2010,654000,3,2.5,2220,2873,2,210,2012,98027
10,4140,1.84E+06,4,3.25,4140,11007,2,0,2013,98040
7,1322,215000,3,2.5,1322,6006,2,0,2009,98001
8,1766,630500,3,2.5,1909,1300,3,143,2006,98103
10,3460,855000,4,3.5,3460,7702,2,0,2010,98075
8,1954,235245,4,2.5,1954,5075,2,0,2007,98001
9,1610,770000,5,2.5,3000,7912,1,1390,2007,98033
8,2650,734990,4,2.5,2650,6884,2,0,2012,98053
8,2580,880000,4,2.5,2580,3436,2,0,2013,98033
8,2650,525000,4,3,2650,4924,2,0,2011,98028
10,3390,775000,4,3.5,3390,3960,2,0,2008,98027
10,1470,687015,3,1.75,1470,873,3,0,2009,98119
9,1910,663000,3,2.5,1910,5125,2,0,2006,98029
9,3030,815000,4,2.5,3030,7187,2,0,2005,98033
9,2930,1.05E+06,4,3.25,2930,25020,2,0,2013,98029
8,1650,433190,3,2.5,1650,2787,2,0,2014,98065
9,2870,725000,4,2.5,2870,5118,2,0,2006,98029
8,1608,279950,3,2.5,1608,4800,2,0,2013,98092
7,1620,272167,2,2.5,1620,3795,2,0,2014,98027
8,1120,468500,3,2.5,1350,1186,2,230,2007,98117
7,1950,298000,3,2.5,1950,3600,2,0,2010,98038
8,2440,303500,6,4.5,3390,7200,2,950,2007,98118
7,1060,308000,3,1.75,1300,1237,2,240,2008,98027
8,1850,646800,3,3,2230,1407,2.5,380,2014,98027
8,1880,530200,4,2.5,1880,3853,2,0,2010,98027
7,3370,405000,5,2.5,3370,5092,2,0,2006,98038
8,990,529000,2,2.5,1320,1395,2,330,2014,98107
9,2920,675900,3,2.5,2920,9096,2,0,2013,98059
9,1220,570000,3,3.25,1550,1280,2,330,2013,98199
9,2301,375500,4,2.5,2301,6452,2,0,2010,98001
8,1360,445000,3,3.25,1710,1960,2,350,2004,98029
9,2240,1.10E+06,4,3.75,2890,4164,2,650,2013,98033
7,2100,477000,3,2.5,2100,5060,2,0,2006,98108
8,2100,450000,3,2.75,2240,3360,2,140,2014,98178
8,1460,427005,3,3,1460,1200,3,0,2006,98117
9,1370,720000,3,1.75,1370,1990,3,0,2014,98102
11,2830,2.23E+06,3,3.5,3760,5634,2,930,2014,98056
9,2510,450800,4,3.25,2510,5311,2,0,2009,98056
8,1120,461100,2,2.25,1210,1267,2,90,2010,98117
10,2990,1.06E+06,4,3,2990,6695,2,0,2014,98075
8,1710,590000,3,2.5,1710,2875,2,0,2006,98116
9,3274,478830,4,2.5,3274,4950,2,0,2014,98092
9,3300,760000,4,2.25,3300,8365,3,0,2014,98126
11,4370,1.03E+06,4,3.5,4370,10860,2,0,2008,98059
7,2050,385000,4,2.5,2050,5276,2,0,2006,98059
8,1160,500000,2,2.5,1310,1500,2,150,2006,98122
7,1680,425000,3,1.5,1680,8000,1.5,0,2012,98014
8,1120,552100,3,3,1330,1379,2,210,2005,98122
9,1610,785000,3,3,1950,1983,3,340,2009,98004
9,3090,615000,5,3.25,3090,7069,2,0,2012,98056
7,1950,309000,3,2.5,1950,3825,2,0,2013,98042
7,1108,369500,3,2,1108,1128,3,0,2009,98115
7,2190,391000,4,2.25,2190,3850,2,0,2006,98059
8,1060,465000,3,1.75,1590,1322,2,530,2014,98144
9,3010,879950,4,2.75,3010,7215,2,0,2014,98033
8,1060,372000,3,2,1330,1042,2,270,2014,98136
7,1550,259000,3,2.5,1550,3569,2,0,2011,98002
7,1260,374000,2,1.5,1260,1575,2,0,2001,98144
8,2550,561000,4,2.5,2550,5395,2,0,2001,98065
8,1300,610000,3,2.5,1300,1331,3,0,2007,98103
8,1850,635000,3,3,2230,1407,2.5,380,2014,98027
8,1070,235000,1,1.5,1170,1456,2,100,2007,98126
9,3500,623300,4,3.5,4170,4524,2,670,2007,98072
7,1680,412500,3,2,1680,5246,1,0,2007,98065
8,2864,380000,4,3.25,2864,8035,3,0,2014,98030
7,1630,497000,3,2.25,1630,3817,2,0,2005,98029
9,2716,452000,4,2.5,2716,7850,2,0,2014,98030
7,1750,312000,3,2.5,1750,4076,2,0,2013,98038
9,3223,469950,5,3,3223,6371,2,0,2014,98042
9,2600,775000,5,2.5,2600,4284,2,0,2014,98136
8,3320,679990,4,2.75,3320,8653,2,0,2014,98133
7,1350,288790,4,2,1350,942,3,0,2008,98027
9,3410,800000,5,2.5,3410,4726,2,0,2007,98006
8,1572,299000,3,2.5,1572,4000,2,0,2013,98092
7,2300,332000,4,2.5,2300,4482,2,0,2013,98042
8,1030,525000,1,1.5,1030,5923,1,0,1940,98105
8,950,620000,3,1.75,1458,858,2,508,2014,98144
7,2190,452000,4,2.5,2190,6896,2,0,2007,98065
8,2740,630000,4,3,3640,5096,2,900,2010,98118
8,2790,485000,4,2.75,2790,7803,2,0,2013,98045
8,2632,349950,4,2.5,2632,4117,2,0,2013,98001
8,2910,499990,4,2.75,2910,6334,2,0,2013,98045
8,1340,510000,2,2.25,1470,1101,2,130,2005,98115
8,2240,1.08E+06,3,2.5,2240,21477,2,0,1995,98006
8,2310,494000,3,2.5,2310,4729,2,0,2011,98028
8,2370,429900,3,2.5,2370,5353,2,0,2009,98019
8,1910,505000,4,2.75,2980,9825,1,1070,2007,98056
7,1870,272000,4,2,1870,6551,1,0,2009,98022
8,1770,671500,3,2.5,1770,1714,3,0,2012,98103
10,3510,729950,4,3.5,3510,10010,2,0,2001,98065
9,3281,471835,4,2.5,3281,5354,2,0,2014,98092
7,1670,249950,3,2,1670,4438,1,0,2014,98022
8,2760,424950,5,3.5,2760,3846,2.5,0,2013,98056
10,4010,1.24E+06,5,3.5,5430,10327,2,1420,2007,98006
9,2990,440000,4,2.5,2990,7928,2,0,2011,98010
8,2530,495000,4,3.5,3170,3858,2,640,2008,98059
9,2650,870000,4,2.5,3520,6773,2.5,870,2006,98136
8,1350,559000,2,3,1650,960,3,300,2015,98103
9,2656,495000,4,2.75,2656,21195,2,0,2014,98001
8,2230,722000,3,2.5,2230,4850,2,0,2014,98133
8,1880,567500,3,2.5,2280,2502,2,400,2006,98027
9,2798,440000,4,2.5,2798,5085,2,0,2011,98092
8,2398,400000,4,2.5,2398,5988,2,0,2008,98055
8,2350,459995,4,2.5,2350,3760,2,0,2014,98059
7,1410,365000,5,2.75,2410,5003,1,1000,2008,98118
8,1580,389950,3,2.25,1580,920,3,0,2015,98106
8,1180,320000,3,3.25,1450,1387,2,270,2013,98106
7,1750,415500,4,2.5,1750,4779,2,0,2009,98028
9,2360,775000,3,2.5,3020,4120,2,660,2008,98126
8,1740,590000,3,3,1740,1100,3,0,2007,98107
9,1760,950000,2,2.25,2200,2043,2,440,2007,98004
9,1867,378950,4,2.5,1867,15314,2,0,2013,98030
8,1020,441750,2,1.5,1020,1060,3,0,2008,98103
7,2475,335900,4,2.75,2475,4000,2,0,2014,98002
8,1110,229800,2,1.75,1110,1773,2,0,2014,98108
7,1700,645000,3,2.5,1900,1258,2.5,200,2007,98119
8,1260,448000,3,3.25,1560,1345,2,300,2009,98126
8,2510,706000,4,2.5,2510,5436,2,0,2011,98053
9,4150,988990,4,4.75,4150,6303,3,0,2014,98052
9,1660,716000,3,3,1660,1849,3,0,2013,98103
8,1090,319000,2,1.5,1090,847,3,0,2009,98133
8,1914,300000,4,2.5,1914,3272,2,0,2009,98055
9,1560,625000,4,3.25,2730,54014,1,1170,2007,98059
9,2470,773000,3,2.75,2470,3600,2,0,2007,98029
7,2340,392000,5,2.5,2340,5670,2,0,2009,98059
8,1920,549995,4,3.5,2660,5690,2,740,2014,98059
7,2410,480000,3,2.5,2410,4656,2,0,2009,98065
7,1430,355000,3,2.25,1430,4777,2,0,2010,98059
7,1570,208400,2,2.5,1570,1268,3,0,2007,98106
9,3010,831548,5,2.75,3010,4919,2,0,2014,98074
7,1613,279500,4,2.5,1613,4338,2,0,2009,98042
8,2380,445000,3,2.5,2380,5269,2,0,2008,98056
8,2570,492500,5,2.5,2570,9962,2,0,2006,98019
7,2550,435000,4,2.5,2550,5200,2,0,2009,98059
7,1330,325000,3,2.25,1330,969,3,0,2007,98125
7,970,453000,2,1.5,1160,1269,2,190,2005,98103
8,2760,612995,5,3.5,3240,6919,2,480,2014,98059
7,2710,540000,4,2.5,2710,9248,2,0,2011,98065
7,1150,465000,3,1,1150,18200,1,0,1959,98058
9,1860,799950,3,2.25,1860,1386,3,0,2014,98112
8,1080,495000,3,2.25,1280,1517,2,200,2008,98107
7,1810,579950,3,2.5,1810,1585,3,0,2014,98117
7,1150,331000,2,2.25,1240,720,2,90,2008,98027
8,1460,580000,4,3.5,1460,951,3,0,2008,98115
10,1640,669000,2,2.5,1640,1953,2,0,2014,98118
11,4000,2.35E+06,4,4.25,5010,19412,2,1010,2014,98040
8,1080,539900,3,3.25,1300,1325,2,220,2005,98103
8,2510,490000,4,2.5,2510,4349,2,0,2010,98059
8,1650,627000,3,3.5,2710,3475,2,1060,2005,98027
8,2587,458000,4,3.5,3217,4000,2,630,2008,98055
7,1520,440000,3,2.5,1650,4929,2,130,2007,98108
11,3950,1.70E+06,4,3.5,3950,6240,2,0,2015,98112
9,1680,935000,2,2.5,1680,977,3,0,2009,98119
8,2700,641000,5,3.5,3420,6403,2,720,2013,98065
8,1700,452000,3,2.75,2300,5090,2,600,2007,98106
9,2570,625000,4,2.75,3010,6854,2,440,2012,98065
10,3040,1.35E+06,4,3.5,4680,12495,2,1640,2008,98033
9,2790,834950,5,3.5,3630,4911,2,840,2014,98034
10,2370,1.50E+06,3,3.5,3530,3610,2,1160,2008,98103
7,2280,305000,4,2.5,2280,3800,2,0,2006,98038
8,3090,659000,3,2.5,3090,384634,2,0,2007,98019
7,550,353000,1,1,550,1279,2,0,2008,98122
9,2330,535000,4,3.25,2840,4000,2,510,2014,98108
10,3130,999000,4,2.5,3130,10849,2,0,2013,98033
8,1440,375000,3,2.5,1440,1102,3,0,2009,98103
8,2840,685000,4,3.5,2840,4637,3,0,2008,98125
8,2623,333000,4,2.5,2623,7184,2,0,2012,98092
6,390,245000,1,1,390,2000,1,0,1920,98103
11,4900,2.00E+06,4,3.25,5640,35006,2,740,2015,98006
7,1170,329950,2,2.25,1260,1032,2,90,2008,98027
7,894,403000,2,1,894,1552,2,0,2011,98115
9,3370,559630,4,2.5,3370,4934,2,0,2014,98038
8,1250,344000,3,2.25,1250,871,3,0,2007,98103
7,1180,435000,3,1.5,1180,1231,3,0,2008,98115
8,1240,430000,2,2.5,1520,1588,2,280,2007,98144
7,2000,417000,3,2.5,2000,4500,2,0,2010,98059
9,3180,895950,5,2.75,3180,9255,2,0,2014,98074
8,3050,563950,4,2.75,3050,4750,2,0,2014,98059
7,1360,332220,3,1.5,2580,47480,1,1220,1953,98024
12,4070,1.49E+06,5,6,6880,279968,2,2810,2007,98045
9,2570,680000,3,2.5,2570,3600,2.5,0,2007,98027
10,2270,825750,4,3.5,2950,3737,2,680,2012,98027
8,1410,338000,3,2.5,1690,1760,2,280,2014,98106
8,2790,535365,4,2.75,2790,6969,2,0,2012,98045
9,1240,608000,3,2.25,1720,5234,2,480,2011,98118
9,2890,930000,3,2.25,2890,5000,3,0,2014,98117
8,1130,565000,2,1.75,1130,276170,1,0,2006,98022
8,1260,495000,2,2.25,1460,1623,2,200,2005,98115
8,2510,667000,3,2.5,2510,3819,2,0,2007,98052
8,3390,495000,4,2.5,3390,7870,2,0,2014,98188
9,3570,928990,4,2.5,3570,6054,2,0,2014,98052
7,2280,345000,4,2.5,2280,5000,2,0,2006,98038
9,2260,1.07E+06,5,3.5,2920,3000,2,660,2014,98103
8,2590,519995,4,3,2590,6160,2,0,2014,98059
9,3210,924000,5,2.75,3210,8001,2,0,2014,98074
7,1230,295000,3,2,1230,3405,1,0,2010,98058
8,3210,472000,3,2.5,3800,104979,2,590,2005,98045
7,1500,405000,3,2.5,1500,2314,2,0,2005,98029
8,1840,410000,4,2.25,2510,4090,2,670,2012,98019
8,1400,419500,3,1.5,1400,1091,3,0,2007,98115
7,1450,382000,3,2.25,1450,4667,2,0,2009,98028
7,1180,370000,2,2.5,1390,1821,2,210,2007,98118
9,3160,553000,3,2.75,3160,9072,2,0,2005,98056
10,4350,2.07E+06,4,3.75,4350,7965,2,0,2013,98004
8,2720,455950,4,2.5,2720,5771,2,0,2015,98056
7,1290,331000,3,3.25,1290,1153,3,0,2008,98103
8,1606,417250,3,2.25,1606,1452,3,0,2009,98125
10,3280,490000,5,3.5,4460,2975,3,1180,2015,98119
7,2800,325000,4,3.25,2800,5291,2,0,2011,98022
9,2410,705000,5,3.5,3250,4800,2,840,2010,98106
10,3260,1.17E+06,6,3.5,4310,7760,2,1050,2013,98059
7,1060,365000,3,2.25,1310,915,2,250,2007,98144
8,1080,403000,2,1.5,1240,1101,2,160,2009,98144
7,1950,409000,3,2.5,1950,7263,2,0,2007,98065
8,1800,391000,3,2.5,1800,1120,2,0,2011,98126
8,2650,542525,4,2.5,2650,5600,2,0,2014,98059
